music_id,music_name,singer,comment_num
407007703,Geisha (Original Mix),Dino Sor,31726
34834885,Press Start,MDK,6751
515452048,Easy Come,Antoine Chambe,7039
416011673,Neon Rainbow (feat. Anna Yvette),Rameses B/Anna Yvette,871
409830415,Empire,Voicians,2456
29407990,No Chance,Feint,3163
1410495893,执扇在手留清风（Cover：小小江湖工作室）,慕爻,37
1404901890,聊寄平生—李九春生贺应援曲（Cover：安神）,大酱,66
1378290022,【青衫薄填翻】何处相思明月楼（2019侯筱楼生贺）（Cover：KBShinya）,汜淰,30
1397474827,世界是少年的诗——龄龙应援曲（Cover：群星）,淮清,109
1408039715,归一（孟鹤堂周九良九周年）（Cover：蔡翊昇）,梁毅,108
1408185946,时光很长（孟鹤堂周九良 孟周九周年贺曲）,似约/白焰/蓝韵/尘尘,56
1413374189,新年快了,刘九思,1065
557584888,往后余生,马良,234413
28923131,Pure Sunlight,Mr FijiWiji/Laura Brehm,1989
534539055,打开新年,赵涛AO/曹鹤阳,168
456185219,Outlaw,it's different/Miss Mary,2772
1412506258,没做完的梦,烧饼/曹鹤阳,1766
496884652,叫小番,Zimmo,1931
413077069,crescent moon,FELT,6545
406355,Re...Japanesque,DAISHI DANCE,46205
545350938,NUMB,XXXTENTACION,41767
1298604198,Alone,Beatz King,85
1369930486,Easy Come,Antoine Chambe,4665
1368610775,let you win,w_momo,203
1327202855,Bad,David Guetta/Showtek/Vassy,434
1383956041,022-96814（Prod by AI.N.）,MMi,230
1420892624,铠甲_赠张云雷（Cover：中島美嘉）,Huu/蔓笙YUM,155
523281922,【原创】与尔同途,南宋啊南宋/夏酱_TOKI,777
1418877035,蓝色天空（Cover：张云雷）,黛烁,277
1348528599,Selena Gomez-Wolves 漩涡鸣人（mash up）（可有道 remix）,可有道,1997
1343818701,相声·有话好好说,周九良/孟鹤堂,1156
466122592,Scared To Be Lonely (Brooks Remix),Martin Garrix/Dua Lipa/Brooks,2170
30352836,Running Away,Tobu,1924
426026462,Hit Fluffy (Pokemon Go!),Teddme,8519
545165146,Move Up (Lost Gravity),Mr. Polska,9886
442562232,Lordly (MDZN Remix),Alex Aiono/Feder,13616
406072775,Move Up (Lost Gravity),Mr. Polska,26940
490416030,Trouble (Mike Williams Extended Remix),Mike Williams/VÉRITÉ/R3hab,3442
1303019637,说书人,暗杠/寅子,70718
32958415,内蒙古黑怕,谢小宇,4139
516664672,画扇面,李丹书,1796
28695641,探晴雯,阎秋霞,309
1297498908,Walk Thru Fire,Vicetone/Meron Ryan,27890
863092459,These Heights（DJ Mouse Mashup）,Gouwang,1261
472210856,你是哪一种,辉子,2065
34613621,Vagrant,Feint/Veela,47423
569938722,小拜年（二人转+曲剧）,李凯迪/宋伟涛,110
447281026,Nevada,Vicetone/Cozi Zuehlsdorff,6889
137963,菊花爆满山,马博,15032
1412057600,白色桔梗花（Cover：李哈哈）,飘兮,47
1295548309,一百万个可能（Cover：Christine Welch）（Cover：Christine Welch）,海草,4520
26978189,Monster (DotEXE Remix),Meg &amp; Dia/Dia Frampton,9452
1347566220,敢教天下无风尘（Cover：夏酱_TOKI）,青肆ToriDo,175
1300528275,Sweet but Psycho,Ava Max,30533
560208673,不仅仅是喜欢,虎二,19079
1412976728,范·桌儿,刘九思,807
523251118,说散就散,袁娅维,430603
523283311,【原创】嘟噜嘟噜达拉达拉哒,南宋啊南宋/夏酱_TOKI,180
862100158,卡布奇诺,6诗人,11193
1321575661,Xenogenesis,TheFatRat,15848
34766855,Waiting For Tremor (COOL BROS Edit),COOL BROS/Avicii/Dimitri Vegas/Martin Garrix/Like Mike/Daft Punk,10730
1325711745,探清水河 (Live),张云雷,2617
30512852,Fall To Light,Laszlo,5735
1376093687,Sacrifices,Dreamville/EarthGang/J. Cole/Smino/Saba,674
28852648,Bad,David Guetta/Vassy/Showtek,14024
1418530429,BEST ON EARTH (Bonus),Russ/Bia,84
1313275097,****** It Up (Gas Gas Remix),Rony Rex/LCMDF,15336
507585220,Fractures,ILLENIUM/Nevve,5804
33887645,回忆总想哭,南宫嘉骏/姜玉阳,72885
1375586740,Flowers,Dirty Palm/Conor Ross/Chandler Blasé,6949
407699604,Don't You Run (Original Mix),Vicetone/Raja Kumari,1583
1386935666,Flowers (feat. Chandler Blasé),Dirty Palm/Conor Ross/Chandler Blasé,1142
557583842,Seasons (Futuristik &amp; Whogaux Remix),Futuristik/Harley Bird/Cadmium/Whogaux,1906
34766078,We Won't Be Alone (feat. Laura Brehm),Feint/Laura Brehm,14842
1410060604,木头人生 (伴奏),郭麒麟,38
1410060599,红半个天,郭麒麟,29
28798750,董小姐,张悬,2280
1393579198,VIBEZ,DaBaby,604
34913385,World Series,Machine Gun Kelly,57
523035967,かわいいひと,CHAI,9133
224110,寂静的天空,黛青塔娜/HAYA乐团,1946
427542143,Cutting Shapes,Don Diablo,23365
471565537,Something Just Like This (Megamix),AnDyWuMUSICLAND,28459
442605343,Home (Radio Edit),ThimLife,6248
1314777725,Out of Time (Sagan Remix),Shane 54/Cubicore/Eric Lumiere/Sagan,22340
1410185402,V6-迪迦Take Me Higher（王者荣耀版）（Cover：Bonca金柱）,罗桂涛,1239
29910080,The New Kings,Vicetone/Popeska/Luciana,15373
532857537,华梦天下(SaMZIng Remix),SaMZIng/TSAR/漆柚/Heki,1261
535239685,TSAR / 漆柚 / Heki - 华梦天下（TSAR remix）,TSAR,1049
1386030834,The Real MVP,Jeezy/John Legend,13
1432756049,“00后”（Prod.by Origamibeat）,GB-W,42
1410063045,诗人商人,郭麒麟,37
1410060576,人面桃花,郭麒麟,32
1410060563,激发了我的想象,郭麒麟,35
1431995205,走投无路（陆政廷diss）（prod.red killer）,ZC郑依磊,166
1394414788,Dance and Angela (Theme from Sharp Objects),David de Miguel,3
865465188,Satisfied (feat. MAX),Galantis/MAX,1012
1410056020,领文凭去,郭麒麟,36
1410063028,一命身亡,郭麒麟,32
532232835,华梦天下 (伴奏),TSAR,714
1410056012,没人跟你玩儿呀,郭麒麟,60
1410060570,月牙儿太太,郭麒麟,49
22677433,千本桜,黒うさP/初音ミク,44581
1410055952,自由飞翔,郭麒麟,191
1347085748,肥宅的心愿,留白,545
1426625522,熙熙攘攘 华灯初上,柒凡儿,268
2194186,(If Loving You Is Wrong) I Don't Want to Be Right,Bobby Bland,89
1419719539,Trust Nobody,Lil Wayne/Adam Levine,334
26219464,恋は渾沌の隷也,後ろから這いより隊G,3800
22677451,深海少女,初音ミク/ゆうゆ,11460
1423006263,久伴_赠张云雷杨九郎,蔓笙YUM,124
1388250693,少年郎-且将星辰望（Cover：忘川风华录）,大酱,20
618325,絆,miu-clips,59589
1311347412,LOVE SCENARIO,iKON,25888
1431995554,【德云社】逗哏捧哏（民谣）,李袈,68
1429090135,一起（feat.孟鹤堂/周九良）,王九寿/孟鹤堂/周九良,2670
1400512090,Black Savage,Royce Da 5'9&quot;/Sy Ari Da Kid/White Gold/CyHi The Prynce/T.I.,41
26707156,Shamanix,Hallucinogen,4
1387991262,Michael What TF,IDK,45
405599092,Hazy Lazy Doll,山下七海,6183
1369336538,Into the Light,Corey Tut,3
41654975,Floating Heart,内田彩,2520
1380832258,Ballin Flossin,Chance the Rapper/Shawn Mendes,476
1388551148,Let Me Take You There (feat. Laura White),Max Styler/Laura White,25
1353381404,AIAIAI,Kizuna AI/中田ヤスタカ,5704
426881505,なんでもないや (movie edit),RADWIMPS,22995
458231315,我愛你,Ayasa绚沙,11596
1431987859,【德云社】德云女孩（民谣）,李袈,175
543607345,BINGBIAN病变 (女声版),鞠文娴,72684
443875380,生きていたんだよな,あいみょん,194475
1295686897,陷阱（Cover：王北车）,宋立伟,1716
29777937,テトラゴン,やなぎなぎ,1508
1431995551,【德云社】郭麒麟（民谣）,李袈,90
31967343,恋は渾沌の隷也,後ろから這いより隊G,9586
566442496,浪人琵琶,胡66,68101
514761281,白羊,徐秉龙/沈以诚,250531
1431987858,【德云社】张鹤伦（民谣）,李袈,47
512376191,砂の惑星,米津玄師/初音ミク,4530
1431986499,【德云社】岳云鹏（民谣）,李袈,72
1431995553,【德云社】秦霄贤(民谣),李袈,808
1431995552,【德云社】杨九郎（民谣）,李袈,102
1431986496,【德云社】张云雷（民谣）,李袈,317
1431986490,【德云社】孙越（民谣）,李袈,62
1427305047,25/8,Bad Bunny,63
1420655184,GED (Gettin Every Dolla),Lute,36
1347546235,True Love,Durand Jones &amp; The Indications,39
1431987089,【德云社】于谦（民谣）,李袈,50
22767402,Don't bother none,山根麻以,235
1431986488,【德云社】郭德纲（民谣）,李袈,171
1387986465,Catching Feelings (feat. SIX60),Drax Project/Six60,86
1428637568,Rain,Aitch/AJ Tracey/Tay Keith,384
1426272350,Glass in the Face,G Herbo/A Boogie Wit da Hoodie,61
1423137660,I'm Just Wild about Harry (From &quot;The Thing about Harry&quot;),morgxn,137
5039565,On Melancholy Hill (Remix),Gorillaz,304
1394310913,Words Ain't Enough,Tessa Violet,61
28383796,The Truth,Moonchild,432
1362857141,If I Can't Have You,Shawn Mendes,13933
542777,アイ・ラヴ・ユー…パート2,山下達郎,21
1423191599,If The World Was Ending,Jp Saxe/Julia Michaels,209
4940920,Butter-Fly,和田光司,148410
1378491296,グランドエスケープ (Movie edit),三浦透子,28820
1378492147,大丈夫 (Movie edit),RADWIMPS,11238
1397451865,If The World Was Ending,Jp Saxe/Julia Michaels,1045
461011,恋愛サーキュレーション,花澤香菜,23368
1378491298,愛にできることはまだあるかい,RADWIMPS,47955
1419429670,If The World Was Ending,Jp Saxe/Julia Michaels,60
1302246469,Day Is Coming,Akrivi,2
1433850154,巴掌,杀手耗,358
29307041,aLIEz,mizuki/SawanoHiroyuki[nZk],73111
1426831676,温州清道夫 freestyle,Crazy C/病仔Sickboi,85
485355004,ピースサイン,米津玄師,72493
536622304,Lemon,米津玄師,254621
1430264095,二手煎饼（dis* 煎饼，鱼缸）,pasiban/克卫,5
1340200924,可乐,赵紫骅,38269
571199630,Love Like This,Ben Rector,133
1431986477,【德云社】德云社（民谣）,李袈,340
1294910382,我的将军啊,半阳,12946
1429763695,狂扁小朋友,YoungJoe,123
28240138,答案 (Live),杨坤/郭采洁,29760
1360748201,夜巴黎,魏小然,935
1354531299,Thinkin Bout You,Ciara,579
1370359829,Bad Boy,YUNG BAE/bbno$/Billy Marchiafava,2198
1301823635,REEL IT IN,Aminé,2040
351059,兰州 兰州,低苦艾,29259
1325937170,Trippy,Anderson .Paak/J. Cole,87
522018216,Django,Vince Guaraldi,11
1369336541,Remedy,Corey Tut,3
1394977965,Nice To Meet Ya,Niall Horan,1266
1309003420,Kiss My Lips,Cherie Lily,10
1305364097,What A Heavenly Way To Die,Troye Sivan,3173
41650120,ECHO,+α/あるふぁきゅん。,7894
38673411,思春期少年少女,Sou,7692
4933012,茜,野島健児,1320
35040360,新宝島,サカナクション,36421
426881502,かたわれ時,野田洋次郎,13382
492999397,Fleeting Dream,雨宮天,216
1361771717,あたしが隣にいるうちに,藤川千愛,2400
28885177,STRIKE BACK,BACK-ON,2763
480579393,桃花诺,G.E.M.邓紫棋,25349
496869422,打上花火,DAOKO/米津玄師,175522
485354215,上古之诺,周传雄,4507
1424067461,Diss of peace,QESIR/KR吾克/Young-Nz,83
1419934456,Diss Young Flow,M-mixer/DOUBLE X,212
1420491923,热度D.o.g,Jake King,267
1417895116,Lata guyla,NASSA/Young-AZ,200
16506613,Keep It Underground (Explicit),Lords of the Underground,111
1388263778,Family and Loyalty,Gang Starr/J. Cole,919
1334428540,仮面ライダー平成ジェネレーションズ FOREVER メドレー (D.A. RE-BUILD MIX),仮面ライダー平成ジェネレーションズ,6865
2117061,You Sent Me Flying,Amy Winehouse,288
1480648,Any Time, Any Place,Janet Jackson,103
1356048706,カサネテク,中村千尋,2934
426881480,夢灯籠,RADWIMPS,52732
1420143844,R.I.P.,FLAMEN/LIT-J,173
1418782265,斗牛,DOUBLE X,36
1350656778,Here With Me,Marshmello/CHVRCHES,8242
5106495,Hey Baby,DJ Ötzi,140
532786740,summer vibe,Cyan Lpegd,1976
718765,ブルーバード,いきものがかり,58222
1323975181,What A Beautiful Name,SOZO Sleep,1
1339797088,Dessert House,Gəyxe/HJLL,2687
1327337964,新宝島,Lefty Hand Cream,5619
607186,PONPONPON,きゃりーぱみゅぱみゅ,5687
26209766,ユキトキ,やなぎなぎ,6552
1409278953,Memories (Dillon Francis Remix),Maroon 5/Dillon Francis,2703
1415122713,たまにはこんな運命でも,まらしぃ,7
1307669888,心的角落-原创钢琴曲,左锣,1
562432963,If I Could See You Again,Pianosista,24
446581479,Till I first met you,大凯Stu,23
419077107,几夏,一览,61
483632324,g小调的巴赫,倪椤,4223
29005974,ウラオモテ・フォーチュン,小澤亜李,5119
34179910,My Sunshine,张杰,9696
515906963,喜欢和你在一起,王晖,18
1317420799,暮雪凉,吴倩,1622
1341780449,오늘 하루, 쉼표,Love Rabbit,5
1317420798,解爱,张玮,4863
1369564242,借一束光,圈9,6520
1369564240,梦想的模样,张新成,6889
1369562620,少年志,VOGUE 5,3597
1429393763,雪花落下 (伴奏),周深,458
1427912361,冰天雪地 (伴奏),何宣林,40
1432088313,当遇见你 (伴奏),萨顶顶,117
1424334528,对号入座（prod.Bubbleboy）,Ak94x,63
1414685043,我和我的扁桃体来出diss了,陈靖楠（CJN）,221
1421492656,2020dissTCD个人cypher,AKA乐乐,111
1415370883,作品说话,丁乙宁,227
1430391998,希介唱得希撇(脏班子diss第二集),李尔黑,127
1422043309,WDNMD 2020 Cypher（TMD Diss）,小石要甜/洪维舟/藏藏.,162
1430328605,错误,pasiban/克卫,248
1428278260,涨班子（2020脏班子DISS）,李尔黑,1057
1412534920,Scram,Heyyar/Perwaz,456
1355916909,얼음왕,Loopy&amp;nafla,60
443882206,You,11:11,3785
1430952138,(Free)capper不是西安人还装,TriggaFZ,21
1430948997,(Free)capper个子矮,TriggaFZ,19
511332684,Ambitions,Lute,24
34338828,星月夜,和楽器バンド,1239
1400088249,Stainless,The Game/Anderson .Paak,109
460514535,魔法の言葉,MONKEY MAJIK,2540
426881487,前前前世 (movie ver.),RADWIMPS,50810
1410778527,Dirty Dancer,Gucci Mane,43
456185063,Dream lantern (English ver.),RADWIMPS,5468
725692,only my railgun,fripSide,85023
1418092909,ネガティブ進化論,DECO*27/初音ミク,1148
29777939,Sweet Track,やなぎなぎ,176
461301621,可愛くなりたい,HoneyWorks/雨宮天,10183
483630786,疯狂的法老,倪椤,4113
409149500,Dancing People,キクチリョウタ,11822
31917469,2月4日，晚安，立春,罗威,161
1381096878,往事,黄干育,3
483630809,狐狸小姐,倪椤,767
1406088770,说与你 伴奏,雨西,4
535572199,Read All About It (Part III) [Originally Performed by Emeli Sande],Singer's Edge Karaoke,3
485426336,星无痕,刘加澳·Leo Liu·灵动无痕,591
1425756677,曙光 (伴奏),张新成,47
1426285168,当遇见你 (伴奏),摩登兄弟刘宇宁,188
1306498730,不染 (钢琴版),萨顶顶,3018
484740622,逝水·流光,刘加澳·Leo Liu·灵动无痕,360
536099160,不染,毛不易,159432
545590357,不染,萨顶顶,17855
536096151,左手指月,萨顶顶,89258
1432084977,当遇见你,萨顶顶,20015
1429392929,雪花落下,周深,36275
28815250,平凡之路,朴树,217458
1430952075,(Free)阳光盆儿,TriggaFZ,6
1430590193,No capper,Rainyy,548
1430950355,(Free)capper喜欢看小强蜀熟,TriggaFZ,30
1427912360,冰天雪地,何宣林,8077
1429951348,国 产 零 零 cap （prod.by Rewtrix）(capper diss),be rich,19
1429147732,Intro小鬼当家(Prod.befranky),炮彈SHELL/RiceGang（小米加步枪）,41
1429641283,NO CAPPER（Prod by Eee.T),愁容骑士_Def Bone,113
1431972498,阿美利坚,徐骁宇DEAN K/王大痣/畸形儿-DeformedBoi,534
1432477874,黑马王子前传VS中文说唱2 cover（Cover：马思唯）,SASI,158
1430635678,铲你猪脸（capper diss）prod. ESKRY,连麻Swimming,507
1432582553,脚盆儿（capper diss prod.mxney convo）,SEVENT,34
1431200433,乃万姐姐青春有你加油(capper diss),TriggaFZ,734
26568025,キミに100パーセント,きゃりーぱみゅぱみゅ,1487
28987773,花ハ踊レヤいろはにほ,チーム&quot;ハナヤマタ&quot;,2128
1301575345,肥宅群侠传 (Live),上海彩虹室内合唱团,2051
28267175,ゆめのはじまりんりん,きゃりーぱみゅぱみゅ,557
812400,PLANET,ラムジ,174879
422429425,青石巷,魏琮霏,27719
461518232,ハルウララ･モモラルラ,明坂聡美,3082
466881971,圣诞节的雪,张学昭,1068
430793371,Sitting next to you,曾帅,256
1425757434,曙光,张新成,4685
537943,ラベンダー,渡辺雅二,7
1432347953,SHIT宇杰,昊HOHO昊,244
1431276726,假的颗粒,Lil Jet,5087
1429588479,ak final,叫我AK,1420
1432886384,冲个boombap浪,刘思敏,221
1432649249,Boiling water,Drunker,442
1433253443,双面人的末日（DissJB）,Killer刘仁昊,94
1431666078,BOOMBAP FREESTYLE,ICE,2433
1428852148,Young KilleR,杀手耗,265
1430365898,“rapper”（prod.by Slim Dyane),北海/脆鸡,118
17247201,How Much,David Mead,1299
534631702,Home,Joshua Hyslop,165
499673123,fly me to the moon,mxmtoon,3562
1412847323,此生不换（Cover：青鸟飞鱼）,千里狗,1412
485775554,Let It Pass,Jakob Ogawa,3123
1377009027,Happiest Year,Jaymes Young,172
460043703,Perfect,Ed Sheeran,48804
1412486438,I Love You Baby (can't Take My Eyes Off Of You) Emilee Flood,cloudkiss ♥,825
573470443,《诗经》- 小雅 - 采薇,东夷古诗词,348
1300720814,Auwdio,Quesa,19
5084642,One &amp; Only,Jay-Z/Kanye West,128
1430240720,次北固山下,奇然/沈谧仁,3470
25700165,汉书《苏武传》,群星,50
1372933662,滕王阁序1--物华天宝,庄典,92
271791,沁园春·长沙,刘一祯,695
472884983,登幽州台歌·前不见古人 (唐)陈子昂,张翘楚,24
29392759,长恨歌,五色石南叶,17601
522282964,逍遥游,奇然/沈谧仁,10800
29393545,长恨歌第一章,音频怪物,4221
1387608454,过期少女致幻录（Cover：祁紫檀）,千里狗,1055
28219560,无题. 唐.李商隐-《相见时难别亦难》,爻-梁颖/小杜,117
1374616901,喜欢（Cover：阿肆）,千里狗,715
408332219,Bon voyage,Tonton,54
1374617495,QUE PRETENDES,J. Balvin/Bad Bunny,133
1342814675,No Brain,Flooaw,105
500684392,Local Forecast - Elevator,Kevin MacLeod,538
1363615996,Shapes,Toby Tranter,7
33346943,Retro Funky (SUNDANCE remix),Persephone,2389
1300721732,Pink And Blue,oomiee,59
1387927375,Take Me Alive,Deaf Election,1
1371498461,No Denial,Oleg Kovinko,151
1349435928,Cheap Flights,Dylan Sitts,13
1300703614,By The Harbor,Mhern,35
1303080662,One Time Again,Justnormal,3
1344955982,TBT,Jamby el Favo,3
1355147937,my strange addiction,Billie Eilish,4893
1360933257,Never Gonna Fail,Killrude,142
1338870296,Fame,Jenn Colle,81
447925164,Straightjacket,Quinn XCII,1252
1325527724,For The Record (Ooyy Remix),Ooyy/HDBeenDope,65
1378302268,Priddy,Fasion,10
1416832116,Loco Por Ti,Lu-Ni,7
1404893978,Bellaquita (Remix),Dalex/Lenny Tavárez/Anitta/Natti Natasha/Farruko/Justin Quiles,45
1319554396,Mooh Walas Anís Con Patilla,Mooh Walas,2
1356811400,Jello Walking,Arthur Benson,2
1300698885,Dansez,Fasion,19
1376170263,Arrow Rain,Bonnie Grace,2
406924300,Trust,Otxhello,73
1417468892,Summer,Ouse,8
1377236119,And the Sky Shall Unfold,Edgar Hopp,14
1388961671,the remedy for a broken heart (why am I so in love),XXXTENTACION,494
1305829505,Bonita,Beiba,2
1370530058,Off The Cuff,Dylan Sitts,7
1418172087,Like Whoa,Nbhd Nick,4
1300702132,Outbreak,Fasion,27
1331166639,Retriever,Ooyy,179
1396101777,Make No Sense,Youngboy Never Broke Again,239
472137242,Don’t Mind Me,Jutes/Tarro,56
1418172091,Giddyup,Nbhd Nick,3
421807627,Yung God,Russ,3128
1426812257,René,Residente,25
438801691,wanna be down? ,Krs.,138
1397003038,Love Me Harder,Triplo Max,118
1417711636,Come 2gether,Ooyy,34
1321489606,Funk Love,DJ DENZ The Rooster,14
1360932750,Take It,Killrude,6
1388977234,Dimmi (Radio Edit),Ariz,1
862102937,alien boi,biskwiq /patches,62
1387099650,Gotta Be My Someone (Instrumental Version),Tape Machines,6
1356811396,Just the Right Amount,Arthur Benson,0
1374505621,Thrill Of It (Chez Remix),Siine/Frank Moody,33
1403742046,Blanco,J. Balvin,144
1308867919,By The Harbor,Mhern,8
1374500908,Is This Over,spring gang/Revel Day,257
1300712920,Organic Bijou,Ooyy,133
1377007045,Top Speed,Nbhd Nick,30
1416832117,Que,Lu-Ni,3
1407813164,Writers Room,A P O L L O/DJ DENZ The Rooster/Timothy Infinite/Dylan Sitts,3
481859562,smile,Otxhello,2148
41636028,143,Johnny Rain,143
399342412,Yikes,Jupe,48
1298592982,Local Forecast - Elevator,Kevin MacLeod,124
1344262002,Rev Run,HDBeenDope,73
1379923274,Quieren saber quién,Bemancio,78
1348656273,Master Plan,Ballpoint,1
1380277744,Sundances,DC In The Mix,151
1318249639,Retro Funk,Hip Hop Ninja Beats,69
1405292513,Vete,Bad Bunny,316
1359259594,One Piece of the Puzzle,Sight of Wonders,3
1390504966,Throw Shades,Sam Kramer,1
1414854632,Good News,Mac Miller,1375
1396404020,Faster Car (Ooyy Remix),Loving Caliber,21
1353272587,Juicy,Guustavv,4
1392976841,No Clue,Dylan Sitts,6
1405963219,Bird Flex,Bonkers Beat Club,8
1338470459,Rover,Dylan Sitts,4
1328982054,Jubilation,Jules Gaia,50
1356866944,Confidence Is Key,Arthur Benson,4
404182821,UGH!,The 1975,223
1360933251,Recess,AGST,24
485347045,Either Way,Jutes/Benjamin Aaron,171
1380034881,Breathe (feat. Wize),Zachariah Idestrom/Wize,8
1338470457,Expensive Taste,Dylan Sitts,6
1303026716,Soupy Sunday,Bohdi,10
1310757009,Future Vibes,Qeeo,35
1379923347,Earl Grey,Dylan Sitts,9
1363615997,Homebrew,Toby Tranter,1
480769120,You Should Get to Know Me,Jeremy Zucker/Quinn XCII,43
1300719367,Touch,Daxten,48
426194887,Self Control,Frank Ocean,1808
1300698683,Hotshot,oomiee,34
1390504935,Racks on Racks,Sam Kramer,45
1331166920,Blueprint,Ballpoint,8
1393430176,Missing (SLCT Remix),MNDLSS/Skylar,5
1331168583,Jackals,Ballpoint,22
1359471128,Casino Dealer,Stationary Sign,2
1353521683,Back in the Days,Mai Ligne,77
1348656088,Let Me Feel,Killrude,7
1393545589,Perreito (Remix),Mariah /Arcangel/Darell,10
4010201,Minecraft,C418,38573
1372554571,No Games,Swif7,46
1386200081,Perfect Time,Toby Tranter,12
1300714533,Ricochet,oomiee,18
1303026670,This Feeling,LAKEY INSPIRED,299
1390504934,Why Always Me,Sam Kramer,18
1300712064,In Your Arms,Henyao,10
1296491264,Attitude,Jutes &amp; benny mayne,11
1340072564,Ashtrays,Guustavv,1
1300718258,Contigo,AGST,6
1424116864,Pop Out,Gabe 'Nandez,2
1379924102,So Thankful,Dylan Sitts,4
1300678491,Leap,AGST,73
1303026671,Blue Boi,LAKEY INSPIRED,466
1300720763,Got Real,Splasher!,117
1419320765,Slow Decay,Ingrid Witt,3
1397132521,Boom,Skiel,0
484733001,designer (prod. by michael x kyle) ,gianni,88
488647666,ayy now,bonjr,18
532493748,Bell Biv Devoe - Poison (ROMderful Edit),ROMderful,3
1351501433,归期伴君，定有良人,孙振宇,2618
1379252768,等你的日子不值一提（Cover：焦迈奇）,千里狗,1212
1379252770,从南（Cover：黄子晗）,千里狗,221
446732137,Dreamz,Tenvey,250
519296555,我说今晚月光那么美，你说是的（Cover：好妹妹乐队）,千里狗,157
1312717694,美好事物（Cover：房东的猫）,千里狗/孙嘉遥,202
1427304255,Una Vez,Bad Bunny/Mora,14
1406134169,When It Hits Ya,Humblebee,64
1300718254,Ganja,Ooyy,54
1417063307,A Vapor,Sky/Jhay Cortez/Leebrian/Mora,7
1300714742,Ganja,Ooyy,373
1406105019,Good Vibes Only,Nbhd Nick,8
1416387780,Unstable,ELWIN,356
1370530060,Bouncy Castle,Dylan Sitts,8
471403451,Me Acostumbre,Arcangel/Bad Bunny,82
480768111,possible,montell2099,21
518895206,track 2. higher power,Otxhello,14
1300697962,Everything Must End (oomiee Remix),Lyvi/Sigrid Spångberg/oomiee,33
1352859046,Dive,Lvly/Mia Pfirrman,19
1300693267,Sophomore,Ballpoint,5
1371382522,寄（Cover：HHW）,千里狗,393
1371382520,思念是一种病（Cover：张震岳）,千里狗,551
1300712709,Chiq,oomiee,4
1300728210,Faster Car,Loving Caliber,726
1397152747,BYRD (Ooyy Remix),Ooyy/HDBeenDope,38
1331173728,El Presidente,Bassio,4
1378301406,No Cry,Fasion,16
403711273,Daybreak,Electric Mantis,295
33599620,Hotline Bling,Drake,18128
1353646089,Otro Lo Hará,Naju,2
1377005289,One of One,Nbhd Nick,15
1302234379,Missed U,Cospe,2
1387608455,今天也想见到你（Cover：焦迈奇）,千里狗,667
1325898038,XXXTENTACION - ”17” Type Beat,Ocean,89
1348652021,Mysteries,Killrude,35
480768140,Bout It,Jeremy Zucker/Daniel James/Benjamin O,89
1387608456,天涯（Cover：爱乐团王超）,千里狗,73
1406316288,I You Rock,Marmoset,3
1392976844,Brandy,Dylan Sitts,2
570252255,Berry,Tregs,16
1363789067,Jester,Ballpoint,5
1379884520,U Don’t Know,Jordan Mitchell/KOTA The Friend,148
1300697516,9 To 5,BLAEKER/G. Curtis,15
1401629684,Jangueo,Alex Rose/Rafa Pabon,5
1302216241,Play On (COE Remix),Duplex Heart/Judith Rindeskog,26
1302189100,My Bare Bones,Lvly,18
1406133313,Occasus,Humblebee,13
1430157870,你/银河/我,千里狗/梅新杨,4626
1398343644,Christmas Trappin',DJ DENZ The Rooster,6
1397455591,SI NO TE VEO,Rels B,1
1300721686,Shake Down,Jules Gaia,2176
1389431468,All More,Lax Superlative,0
1367325247,No Me Conoce (Remix),Jhay Cortez/J. Balvin/Bad Bunny,78
526728104,我多喜欢你，你会知道（Cover：王俊琪）,千里狗/孙嘉遥,299
549378878,喜欢你，但害怕（Cover：王圣夫 / 戴尔基）,千里狗/孙嘉遥,211
526730443,预言家（Cover：沈以诚）,千里狗/孙嘉遥,310
442869472,Sidewalks,The Weeknd/Kendrick Lamar,12714
1423230725,You're The Love Of My Life,Sam Tompkins,11
549378858,忽然之间（Cover：莫文蔚）,千里狗/孙嘉遥,778
1365467628,五月的你（Cover：好妹妹）,千里狗,97
26315041,Cocoa Butter Kisses,Chance the Rapper/Twista/Vic Mensa,235
33471651,Here (Lucian Remix),Alessia Cara,226
1365503355,形容（Cover：沈以诚）,千里狗,166
1329169721,Smitten,Dylan Sitts,5
1370508142,一程山路（Cover.毛不易）（Cover：张小伙）,千里狗,112
484732327,Adolescence,DELAY.,31
1406105020,Next to GOD,Nbhd Nick,5
1370476411,无论你多怪异我都喜欢你（Cover：周子琰）,千里狗,247
1356788195,People Falling Down,Arthur Benson,2
1359471800,College Dropout,Sight of Wonders,2
1374616905,你曾是少年（Cover：S.H.E）,千里狗,273
1356124998,Sucii Riddim,Heykal,0
1409265233,Pro,Cushy,2
1399856875,Get Paid,Nbhd Nick,9
1302171981,Miami Work,DJ DENZ The Rooster,7
454438473,Madness,Jordyn Edmonds,382
1319965883,Tei,Ooyy,621
30621580,Legend,Drake,385
1300681798,Reanimation,Dylan Sitts,8
1365503354,告白（Cover：沈以诚）,千里狗,2065
1365499500,我欢喜喜欢你（Cover：焦迈奇）,千里狗,622
1365468436,渔父引（Cover：沈以诚）,千里狗,584
1372554570,Ocean Roads,Swif7,82
1371378895,全球变冷 快乐版（Cover：许嵩）,千里狗,2983
